PO Number: 2518
Batch NO: 1563
SIM Type: ISIM
Circle: MU
SIM Quantity: 5000
SIM Subtype: RAW
Memory: 128K
SIM Size: 2FF+3FF+4FF
Card Type: SIM_DOM
SKU: 5656
Card Manufacturer: 386779
*************************************************
*          INPUT AND OUTPUT VARIABLES DESCRIPTION
*************************************************
IMPU	IMPI	IMSI	IMSII	ICCID	PIN1	PUK1	PIN2	PUK2	EncryptedKi	EncryptedOPC	TranskeyIndex	OPKeyIndex	MSN
SIP:405874052497410@ims.mnc874.mcc405.3gppnetwork.org	405874052497410@ims.mnc874.mcc405.3gppnetwork.org	405874052497410	405874052497410	89918740100000932199	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497411@ims.mnc874.mcc405.3gppnetwork.org	405874052497411@ims.mnc874.mcc405.3gppnetwork.org	405874052497411	405874052497411	89918740100000932209	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497412@ims.mnc874.mcc405.3gppnetwork.org	405874052497412@ims.mnc874.mcc405.3gppnetwork.org	405874052497412	405874052497412	89918740100000932219	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497413@ims.mnc874.mcc405.3gppnetwork.org	405874052497413@ims.mnc874.mcc405.3gppnetwork.org	405874052497413	405874052497413	89918740100000932229	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497414@ims.mnc874.mcc405.3gppnetwork.org	405874052497414@ims.mnc874.mcc405.3gppnetwork.org	405874052497414	405874052497414	89918740100000932239	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497415@ims.mnc874.mcc405.3gppnetwork.org	405874052497415@ims.mnc874.mcc405.3gppnetwork.org	405874052497415	405874052497415	89918740100000932249	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497416@ims.mnc874.mcc405.3gppnetwork.org	405874052497416@ims.mnc874.mcc405.3gppnetwork.org	405874052497416	405874052497416	89918740100000932259	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497417@ims.mnc874.mcc405.3gppnetwork.org	405874052497417@ims.mnc874.mcc405.3gppnetwork.org	405874052497417	405874052497417	89918740100000932269	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497418@ims.mnc874.mcc405.3gppnetwork.org	405874052497418@ims.mnc874.mcc405.3gppnetwork.org	405874052497418	405874052497418	89918740100000932279	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497419@ims.mnc874.mcc405.3gppnetwork.org	405874052497419@ims.mnc874.mcc405.3gppnetwork.org	405874052497419	405874052497419	89918740100000932289	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497420@ims.mnc874.mcc405.3gppnetwork.org	405874052497420@ims.mnc874.mcc405.3gppnetwork.org	405874052497420	405874052497420	89918740100000932299	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497421@ims.mnc874.mcc405.3gppnetwork.org	405874052497421@ims.mnc874.mcc405.3gppnetwork.org	405874052497421	405874052497421	89918740100000932309	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497422@ims.mnc874.mcc405.3gppnetwork.org	405874052497422@ims.mnc874.mcc405.3gppnetwork.org	405874052497422	405874052497422	89918740100000932319	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497423@ims.mnc874.mcc405.3gppnetwork.org	405874052497423@ims.mnc874.mcc405.3gppnetwork.org	405874052497423	405874052497423	89918740100000932329	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497424@ims.mnc874.mcc405.3gppnetwork.org	405874052497424@ims.mnc874.mcc405.3gppnetwork.org	405874052497424	405874052497424	89918740100000932339	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497425@ims.mnc874.mcc405.3gppnetwork.org	405874052497425@ims.mnc874.mcc405.3gppnetwork.org	405874052497425	405874052497425	89918740100000932349	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497426@ims.mnc874.mcc405.3gppnetwork.org	405874052497426@ims.mnc874.mcc405.3gppnetwork.org	405874052497426	405874052497426	89918740100000932359	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497427@ims.mnc874.mcc405.3gppnetwork.org	405874052497427@ims.mnc874.mcc405.3gppnetwork.org	405874052497427	405874052497427	89918740100000932369	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497428@ims.mnc874.mcc405.3gppnetwork.org	405874052497428@ims.mnc874.mcc405.3gppnetwork.org	405874052497428	405874052497428	89918740100000932379	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497429@ims.mnc874.mcc405.3gppnetwork.org	405874052497429@ims.mnc874.mcc405.3gppnetwork.org	405874052497429	405874052497429	89918740100000932389	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497430@ims.mnc874.mcc405.3gppnetwork.org	405874052497430@ims.mnc874.mcc405.3gppnetwork.org	405874052497430	405874052497430	89918740100000932399	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497431@ims.mnc874.mcc405.3gppnetwork.org	405874052497431@ims.mnc874.mcc405.3gppnetwork.org	405874052497431	405874052497431	89918740100000932409	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497432@ims.mnc874.mcc405.3gppnetwork.org	405874052497432@ims.mnc874.mcc405.3gppnetwork.org	405874052497432	405874052497432	89918740100000932419	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497433@ims.mnc874.mcc405.3gppnetwork.org	405874052497433@ims.mnc874.mcc405.3gppnetwork.org	405874052497433	405874052497433	89918740100000932429	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497434@ims.mnc874.mcc405.3gppnetwork.org	405874052497434@ims.mnc874.mcc405.3gppnetwork.org	405874052497434	405874052497434	89918740100000932439	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497435@ims.mnc874.mcc405.3gppnetwork.org	405874052497435@ims.mnc874.mcc405.3gppnetwork.org	405874052497435	405874052497435	89918740100000932449	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497436@ims.mnc874.mcc405.3gppnetwork.org	405874052497436@ims.mnc874.mcc405.3gppnetwork.org	405874052497436	405874052497436	89918740100000932459	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497437@ims.mnc874.mcc405.3gppnetwork.org	405874052497437@ims.mnc874.mcc405.3gppnetwork.org	405874052497437	405874052497437	89918740100000932469	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497438@ims.mnc874.mcc405.3gppnetwork.org	405874052497438@ims.mnc874.mcc405.3gppnetwork.org	405874052497438	405874052497438	89918740100000932479	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497439@ims.mnc874.mcc405.3gppnetwork.org	405874052497439@ims.mnc874.mcc405.3gppnetwork.org	405874052497439	405874052497439	89918740100000932489	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497440@ims.mnc874.mcc405.3gppnetwork.org	405874052497440@ims.mnc874.mcc405.3gppnetwork.org	405874052497440	405874052497440	89918740100000932499	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497441@ims.mnc874.mcc405.3gppnetwork.org	405874052497441@ims.mnc874.mcc405.3gppnetwork.org	405874052497441	405874052497441	89918740100000932509	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497442@ims.mnc874.mcc405.3gppnetwork.org	405874052497442@ims.mnc874.mcc405.3gppnetwork.org	405874052497442	405874052497442	89918740100000932519	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497443@ims.mnc874.mcc405.3gppnetwork.org	405874052497443@ims.mnc874.mcc405.3gppnetwork.org	405874052497443	405874052497443	89918740100000932529	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497444@ims.mnc874.mcc405.3gppnetwork.org	405874052497444@ims.mnc874.mcc405.3gppnetwork.org	405874052497444	405874052497444	89918740100000932539	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497445@ims.mnc874.mcc405.3gppnetwork.org	405874052497445@ims.mnc874.mcc405.3gppnetwork.org	405874052497445	405874052497445	89918740100000932549	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497446@ims.mnc874.mcc405.3gppnetwork.org	405874052497446@ims.mnc874.mcc405.3gppnetwork.org	405874052497446	405874052497446	89918740100000932559	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497447@ims.mnc874.mcc405.3gppnetwork.org	405874052497447@ims.mnc874.mcc405.3gppnetwork.org	405874052497447	405874052497447	89918740100000932569	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497448@ims.mnc874.mcc405.3gppnetwork.org	405874052497448@ims.mnc874.mcc405.3gppnetwork.org	405874052497448	405874052497448	89918740100000932579	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497449@ims.mnc874.mcc405.3gppnetwork.org	405874052497449@ims.mnc874.mcc405.3gppnetwork.org	405874052497449	405874052497449	89918740100000932589	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497450@ims.mnc874.mcc405.3gppnetwork.org	405874052497450@ims.mnc874.mcc405.3gppnetwork.org	405874052497450	405874052497450	89918740100000932599	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497451@ims.mnc874.mcc405.3gppnetwork.org	405874052497451@ims.mnc874.mcc405.3gppnetwork.org	405874052497451	405874052497451	89918740100000932609	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497452@ims.mnc874.mcc405.3gppnetwork.org	405874052497452@ims.mnc874.mcc405.3gppnetwork.org	405874052497452	405874052497452	89918740100000932619	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497453@ims.mnc874.mcc405.3gppnetwork.org	405874052497453@ims.mnc874.mcc405.3gppnetwork.org	405874052497453	405874052497453	89918740100000932629	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497454@ims.mnc874.mcc405.3gppnetwork.org	405874052497454@ims.mnc874.mcc405.3gppnetwork.org	405874052497454	405874052497454	89918740100000932639	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497455@ims.mnc874.mcc405.3gppnetwork.org	405874052497455@ims.mnc874.mcc405.3gppnetwork.org	405874052497455	405874052497455	89918740100000932649	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497456@ims.mnc874.mcc405.3gppnetwork.org	405874052497456@ims.mnc874.mcc405.3gppnetwork.org	405874052497456	405874052497456	89918740100000932659	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497457@ims.mnc874.mcc405.3gppnetwork.org	405874052497457@ims.mnc874.mcc405.3gppnetwork.org	405874052497457	405874052497457	89918740100000932669	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497458@ims.mnc874.mcc405.3gppnetwork.org	405874052497458@ims.mnc874.mcc405.3gppnetwork.org	405874052497458	405874052497458	89918740100000932679	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497459@ims.mnc874.mcc405.3gppnetwork.org	405874052497459@ims.mnc874.mcc405.3gppnetwork.org	405874052497459	405874052497459	89918740100000932689	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497460@ims.mnc874.mcc405.3gppnetwork.org	405874052497460@ims.mnc874.mcc405.3gppnetwork.org	405874052497460	405874052497460	89918740100000932699	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497461@ims.mnc874.mcc405.3gppnetwork.org	405874052497461@ims.mnc874.mcc405.3gppnetwork.org	405874052497461	405874052497461	89918740100000932709	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497462@ims.mnc874.mcc405.3gppnetwork.org	405874052497462@ims.mnc874.mcc405.3gppnetwork.org	405874052497462	405874052497462	89918740100000932719	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497463@ims.mnc874.mcc405.3gppnetwork.org	405874052497463@ims.mnc874.mcc405.3gppnetwork.org	405874052497463	405874052497463	89918740100000932729	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497464@ims.mnc874.mcc405.3gppnetwork.org	405874052497464@ims.mnc874.mcc405.3gppnetwork.org	405874052497464	405874052497464	89918740100000932739	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497465@ims.mnc874.mcc405.3gppnetwork.org	405874052497465@ims.mnc874.mcc405.3gppnetwork.org	405874052497465	405874052497465	89918740100000932749	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497466@ims.mnc874.mcc405.3gppnetwork.org	405874052497466@ims.mnc874.mcc405.3gppnetwork.org	405874052497466	405874052497466	89918740100000932759	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497467@ims.mnc874.mcc405.3gppnetwork.org	405874052497467@ims.mnc874.mcc405.3gppnetwork.org	405874052497467	405874052497467	89918740100000932769	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497468@ims.mnc874.mcc405.3gppnetwork.org	405874052497468@ims.mnc874.mcc405.3gppnetwork.org	405874052497468	405874052497468	89918740100000932779	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497469@ims.mnc874.mcc405.3gppnetwork.org	405874052497469@ims.mnc874.mcc405.3gppnetwork.org	405874052497469	405874052497469	89918740100000932789	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497470@ims.mnc874.mcc405.3gppnetwork.org	405874052497470@ims.mnc874.mcc405.3gppnetwork.org	405874052497470	405874052497470	89918740100000932799	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497471@ims.mnc874.mcc405.3gppnetwork.org	405874052497471@ims.mnc874.mcc405.3gppnetwork.org	405874052497471	405874052497471	89918740100000932809	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497472@ims.mnc874.mcc405.3gppnetwork.org	405874052497472@ims.mnc874.mcc405.3gppnetwork.org	405874052497472	405874052497472	89918740100000932819	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497473@ims.mnc874.mcc405.3gppnetwork.org	405874052497473@ims.mnc874.mcc405.3gppnetwork.org	405874052497473	405874052497473	89918740100000932829	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497474@ims.mnc874.mcc405.3gppnetwork.org	405874052497474@ims.mnc874.mcc405.3gppnetwork.org	405874052497474	405874052497474	89918740100000932839	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497475@ims.mnc874.mcc405.3gppnetwork.org	405874052497475@ims.mnc874.mcc405.3gppnetwork.org	405874052497475	405874052497475	89918740100000932849	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497476@ims.mnc874.mcc405.3gppnetwork.org	405874052497476@ims.mnc874.mcc405.3gppnetwork.org	405874052497476	405874052497476	89918740100000932859	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052497477@ims.mnc874.mcc405.3gppnetwork.org	405874052497477@ims.mnc874.mcc405.3gppnetwork.org	405874052497477	405874052497477	89918740100000932869	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
